taxid	rank	pct	classification	pct_gs	sample	tool
2844803.1	strain	0.0262	TP	0.0262	0	Gold standard
2844805	species	0.0495	TP	0.0495	0	Gold standard
2844805.1	strain	0.0495	TP	0.0495	0	Gold standard
2845148	species	0.6563	TP	0.6563	0	Gold standard
2845149	species	0.2481	TP	0.2481	0	Gold standard
2845153	species	0.3871	TP	0.3871	0	Gold standard
2845159	species	0.0022	TP	0.0022	0	Gold standard
2845161	species	1.6117	TP	1.6117	0	Gold standard
2845163	species	0.0207	TP	0.0207	0	Gold standard
2845171	species	0.8429	TP	0.8429	0	Gold standard
2845179	species	0.2479	TP	0.2479	0	Gold standard
2845180	species	0.3696	TP	0.3696	0	Gold standard
2845185	species	0.3552	TP	0.3552	0	Gold standard
2845186	species	0.1586	TP	0.1586	0	Gold standard
2845189	species	0.0157	TP	0.0157	0	Gold standard
2845425	species	0.2793	TP	0.2793	0	Gold standard
2845433	species	0.0446	TP	0.0446	0	Gold standard
2845435	species	0.1609	TP	0.1609	0	Gold standard
2845444	species	2.932	TP	2.932	0	Gold standard
2845457	species	0.041	TP	0.041	0	Gold standard
2845471	species	0.2587	TP	0.2587	0	Gold standard
2845476	species	0.174	TP	0.174	0	Gold standard
2845899	species	0.4271	TP	0.4271	0	Gold standard
2845899.1	strain	0.4271	TP	0.4271	0	Gold standard
2845900	species	0.1842	TP	0.1842	0	Gold standard
2845900.1	strain	0.1842	TP	0.1842	0	Gold standard
2846680	species	0.1756	TP	0.1756	0	Gold standard
2847058.1	strain	0.557	TP	0.557	0	Gold standard
2849626.1	strain	0.9741	TP	0.9741	0	Gold standard
2853091.1	strain	0.0118	TP	0.0118	0	Gold standard
28568	family	0.0667	TP	0.0667	0	Gold standard
286	genus	0.0005	TP	0.0005	0	Gold standard
2860374.1	strain	0.1508	TP	0.1508	0	Gold standard
2865794.1	strain	0.6519	TP	0.6519	0	Gold standard
2865805.1	strain	0.3018	TP	0.3018	0	Gold standard
287	species	0.0005	TP	0.0005	0	Gold standard
287.3	strain	0.0005	TP	0.0005	0	Gold standard
2873413	species	0.7879	TP	0.7879	0	Gold standard
2873413.1	strain	0.7879	TP	0.7879	0	Gold standard
2885687	species	0.8492	TP	0.8492	0	Gold standard
2885687.1	strain	0.8492	TP	0.8492	0	Gold standard
2886925.1	strain	0.4651	TP	0.4651	0	Gold standard
28901	species	0.1295	TP	0.1295	0	Gold standard
28901.5	strain	0.0007	TP	0.0007	0	Gold standard
28901.9	strain	0.0019	TP	0.0019	0	Gold standard
2892346.1	strain	0.0074	TP	0.0074	0	Gold standard
2894747.1	strain	0.4211	TP	0.4211	0	Gold standard
2894753.1	strain	0.0005	TP	0.0005	0	Gold standard
2905675.1	strain	0.2525	TP	0.2525	0	Gold standard
2910155.1	strain	0.0187	TP	0.0187	0	Gold standard
2915325.1	strain	0.0367	TP	0.0367	0	Gold standard
2916678	order	0.1953	TP	0.1953	0	Gold standard
2922858	species	0.0002	TP	0.0002	0	Gold standard
2922858.1	strain	0.0002	TP	0.0002	0	Gold standard
29252	species	0.0687	TP	0.0687	0	Gold standard
292800	species	0.0054	TP	0.0054	0	Gold standard
292800.3	strain	0.0054	TP	0.0054	0	Gold standard
29363	species	1.384	TP	1.384	0	Gold standard
29363.1	strain	1.384	TP	1.384	0	Gold standard
2936906.1	strain	1.3842	TP	1.3842	0	Gold standard
29391	species	0.0014	TP	0.0014	0	Gold standard
29391.1	strain	0.0014	TP	0.0014	0	Gold standard
2942963	family	0.1095	TP	0.1095	0	Gold standard
2942964	family	0.0008	TP	0.0008	0	Gold standard
2942965	family	0.1076	TP	0.1076	0	Gold standard
2942966	family	0.0801	TP	0.0801	0	Gold standard
2942979	genus	0.1076	TP	0.1076	0	Gold standard
2942991	genus	0.0801	TP	0.0801	0	Gold standard
2944149	genus	0.0005	TP	0.0005	0	Gold standard
2946167	family	1.6134	TP	1.6134	0	Gold standard
2946170	family	2.2679	TP	2.2679	0	Gold standard
29465	genus	0.0853	TP	0.0853	0	Gold standard
29466	species	0.0853	TP	0.0853	0	Gold standard
29466.2	strain	0.0853	TP	0.0853	0	Gold standard
2948767	genus	0.0008	TP	0.0008	0	Gold standard
2948775	genus	0.6551	TP	0.6551	0	Gold standard
2948785	genus	0.1095	TP	0.1095	0	Gold standard
29547	phylum	0.0007	TP	0.0007	0	Gold standard
2955712	species	0.0801	TP	0.0801	0	Gold standard
2955996	species	0.0008	TP	0.0008	0	Gold standard
2956041	species	0.6551	TP	0.6551	0	Gold standard
2956046	species	0.1076	TP	0.1076	0	Gold standard
2956060	species	0.1095	TP	0.1095	0	Gold standard
2981637	genus	0.0094	TP	0.0094	0	Gold standard
2981771	species	0.0094	TP	0.0094	0	Gold standard
2981771.1	strain	0.0094	TP	0.0094	0	Gold standard
2986396.1	strain	0.1095	TP	0.1095	0	Gold standard
2986398.1	strain	0.0008	TP	0.0008	0	Gold standard
2986405.1	strain	0.1076	TP	0.1076	0	Gold standard
2986411.1	strain	0.0801	TP	0.0801	0	Gold standard
2986996	species	0.0005	TP	0.0005	0	Gold standard
2986996.2	strain	0.0005	TP	0.0005	0	Gold standard
2986997	species	0.2788	TP	0.2788	0	Gold standard
2986997.1	strain	0.2788	TP	0.2788	0	Gold standard
2990469.1	strain	0.0005	TP	0.0005	0	Gold standard
299767	species	0.0002	TP	0.0002	0	Gold standard
299767.1	strain	0.0002	TP	0.0002	0	Gold standard
301301	species	0.4004	TP	0.4004	0	Gold standard
301301.1	strain	0.4004	TP	0.4004	0	Gold standard
3025755	genus	0.0562	TP	0.0562	0	Gold standard
3031449	class	0.1837	TP	0.1837	0	Gold standard
3031852	class	0.0007	TP	0.0007	0	Gold standard
3044455	family	1.712	TP	1.712	0	Gold standard
3044459	family	0.1887	TP	0.1887	0	Gold standard
3044711	genus	0.0094	TP	0.0094	0	Gold standard
3044787	genus	1.2661	TP	1.2661	0	Gold standard
3044836	genus	2.7645	TP	2.7645	0	Gold standard
3044857	genus	0.1887	TP	0.1887	0	Gold standard
3047960	species	0.0767	TP	0.0767	0	Gold standard
3047960.1	strain	0.0767	TP	0.0767	0	Gold standard
3047961	species	0.0646	TP	0.0646	0	Gold standard
3047961.1	strain	0.0646	TP	0.0646	0	Gold standard
3052041	species	0.3054	TP	0.3054	0	Gold standard
3052041.1	strain	0.3054	TP	0.3054	0	Gold standard
3052121	species	0.1641	TP	0.1641	0	Gold standard
3052121.1	strain	0.1641	TP	0.1641	0	Gold standard
3052716	species	0.2295	TP	0.2295	0	Gold standard
3052716.1	strain	0.2295	TP	0.2295	0	Gold standard
3052757	species	0.9877	TP	0.9877	0	Gold standard
3059987	species	0.0094	TP	0.0094	0	Gold standard
3060012	species	0.0118	TP	0.0118	0	Gold standard
3060075	species	0.3018	TP	0.3018	0	Gold standard
3060077	species	0.0024	TP	0.0024	0	Gold standard
3060080	species	0.6695	TP	0.6695	0	Gold standard
3060524	species	1.2661	TP	1.2661	0	Gold standard
3060525	species	0.0367	TP	0.0367	0	Gold standard
3060720	species	0.6519	TP	0.6519	0	Gold standard
3060722	species	0.1508	TP	0.1508	0	Gold standard
3060723	species	0.9741	TP	0.9741	0	Gold standard
3060806	species	0.1887	TP	0.1887	0	Gold standard
3082720	order	1.3617	TP	1.3617	0	Gold standard
3082768	order	0.086	TP	0.086	0	Gold standard
3085636	order	7.9365	TP	7.9365	0	Gold standard
3085642	family	0.2235	TP	0.2235	0	Gold standard
3086176	species	0.0007	TP	0.0007	0	Gold standard
3086176.1	strain	0.0007	TP	0.0007	0	Gold standard
3143214	species	2.3304	TP	2.3304	0	Gold standard
3143214.1	strain	2.3304	TP	2.3304	0	Gold standard
3152113	family	1.2755	TP	1.2755	0	Gold standard
3152907	genus	0.3895	TP	0.3895	0	Gold standard
31532	species	0.2525	TP	0.2525	0	Gold standard
31953	family	0.1795	TP	0.1795	0	Gold standard
31957	family	0.0005	TP	0.0005	0	Gold standard
31977	family	0.0857	TP	0.0857	0	Gold standard
31979	family	2.0072	TP	2.0072	0	Gold standard
32066	phylum	0.0014	TP	0.0014	0	Gold standard
32257	genus	0.0002	TP	0.0002	0	Gold standard
3239874	class	0.1953	TP	0.1953	0	Gold standard
328813	species	0.0007	TP	0.0007	0	Gold standard
328813.1	strain	0.0007	TP	0.0007	0	Gold standard
329854	species	0.0012	TP	0.0012	0	Gold standard
329854.3	strain	0.0012	TP	0.0012	0	Gold standard
33010	species	0.0005	TP	0.0005	0	Gold standard
33010.1	strain	0.0005	TP	0.0005	0	Gold standard
33024	genus	2.009	TP	2.009	0	Gold standard
33038	species	0.0562	TP	0.0562	0	Gold standard
33038.18	strain	0.0562	TP	0.0562	0	Gold standard
33208	kingdom	0.001	TP	0.001	0	Gold standard
3379134	kingdom	18.7011	TP	18.7011	0	Gold standard
338102.1	strain	0.3438	TP	0.3438	0	Gold standard
338106.1	strain	0.0085	TP	0.0085	0	Gold standard
3384189	kingdom	0.0014	TP	0.0014	0	Gold standard
33958	family	2.6376	TP	2.6376	0	Gold standard
3412625	phylum	0.0758	TP	0.0758	0	Gold standard
3412723	class	0.0758	TP	0.0758	0	Gold standard
3420540	order	1.3416	TP	1.3416	0	Gold standard
3420545	order	2.2679	TP	2.2679	0	Gold standard
3420546	order	0.0758	TP	0.0758	0	Gold standard
3424631	family	1.8914	TP	1.8914	0	Gold standard
3424636	family	0.4551	TP	0.4551	0	Gold standard
3424637	family	0.8865	TP	0.8865	0	Gold standard
3424659	family	0.4989	TP	0.4989	0	Gold standard
3424663	family	3.7526	TP	3.7526	0	Gold standard
3424670	family	1.7567	TP	1.7567	0	Gold standard
3427486	species	0.3895	TP	0.3895	0	Gold standard
3427815	species	0.0187	TP	0.0187	0	Gold standard
3428094	species	0.7988	TP	0.7988	0	Gold standard
3428094.1	strain	0.7988	TP	0.7988	0	Gold standard
3428259	species	1.3842	TP	1.3842	0	Gold standard
3428265	species	0.4211	TP	0.4211	0	Gold standard
3428266	species	0.0005	TP	0.0005	0	Gold standard
3428277	species	0.0422	TP	0.0422	0	Gold standard
3428278	species	0.0027	TP	0.0027	0	Gold standard
3428283	species	2.4262	TP	2.4262	0	Gold standard
3428289	species	0.3428	TP	0.3428	0	Gold standard
3428526	species	1.895	TP	1.895	0	Gold standard
3430121	species	0.1786	TP	0.1786	0	Gold standard
3430497	species	0.3963	TP	0.3963	0	Gold standard
3431622	species	0.2758	TP	0.2758	0	Gold standard
3431624	species	0.0724	TP	0.0724	0	Gold standard
3432189	species	0.0431	TP	0.0431	0	Gold standard
3432189.1	strain	0.0431	TP	0.0431	0	Gold standard
3432351	species	0.063	TP	0.063	0	Gold standard
3432849	species	0.5946	TP	0.5946	0	Gold standard
3433022	species	1.8752	TP	1.8752	0	Gold standard
34395	order	0.0119	TP	0.0119	0	Gold standard
36910	genus	0.0092	TP	0.0092	0	Gold standard
36911	species	0.0092	TP	0.0092	0	Gold standard
36911.1	strain	0.0092	TP	0.0092	0	Gold standard
371730	genus	0.4651	TP	0.4651	0	Gold standard
375288	genus	0.1711	TP	0.1711	0	Gold standard
37554	species	0.0846	TP	0.0846	0	Gold standard
37734	species	0.0002	TP	0.0002	0	Gold standard
37734.8	strain	0.0002	TP	0.0002	0	Gold standard
39491	species	0.0056	TP	0.0056	0	Gold standard
39491.4	strain	0.0056	TP	0.0056	0	Gold standard
39724	family	1.0446	TP	1.0446	0	Gold standard
39725	genus	0.1641	TP	0.1641	0	Gold standard
39733	family	1.0809	TP	1.0809	0	Gold standard
39803	species	0.5131	TP	0.5131	0	Gold standard
40520	species	1.9132	TP	1.9132	0	Gold standard
40520.4	strain	1.9132	TP	1.9132	0	Gold standard
40544	genus	0.1546	TP	0.1546	0	Gold standard
40545	species	0.1546	TP	0.1546	0	Gold standard
40674	class	0.001	TP	0.001	0	Gold standard
43219	family	0.0119	TP	0.0119	0	Gold standard
437897	species	0.0009	TP	0.0009	0	Gold standard
437897.3	strain	0.0009	TP	0.0009	0	Gold standard
45202	species	2.1352	TP	2.1352	0	Gold standard
45202.43	strain	0.5845	TP	0.5845	0	Gold standard
45202.44	strain	0.6453	TP	0.6453	0	Gold standard
45202.63	strain	0.1293	TP	0.1293	0	Gold standard
45202.64	strain	0.1292	TP	0.1292	0	Gold standard
45202.65	strain	0.1292	TP	0.1292	0	Gold standard
45202.66	strain	0.1296	TP	0.1296	0	Gold standard
45202.67	strain	0.1298	TP	0.1298	0	Gold standard
45202.68	strain	0.129	TP	0.129	0	Gold standard
45202.69	strain	0.1293	TP	0.1293	0	Gold standard
454155	species	14.4335	TP	14.4335	0	Gold standard
459786	genus	0.3067	TP	0.3067	0	Gold standard
46255	genus	0.2964	TP	0.2964	0	Gold standard
464095	order	1.1928	TP	1.1928	0	Gold standard
46503	species	0.0005	TP	0.0005	0	Gold standard
46503.2	strain	0.0005	TP	0.0005	0	Gold standard
4751	kingdom	0.9922	TP	0.9922	0	Gold standard
47715	species	0.0063	TP	0.0063	0	Gold standard
47715.5	strain	0.0063	TP	0.0063	0	Gold standard
481	family	0.0002	TP	0.0002	0	Gold standard
4890	phylum	0.9909	TP	0.9909	0	Gold standard
504	species	0.0002	TP	0.0002	0	Gold standard
504.1	strain	0.0002	TP	0.0002	0	Gold standard
5042	order	0.7837	TP	0.7837	0	Gold standard
5052	genus	0.5828	TP	0.5828	0	Gold standard
5061	species	0.0918	TP	0.0918	0	Gold standard
5061.1	strain	0.0918	TP	0.0918	0	Gold standard
5073	genus	0.1342	TP	0.1342	0	Gold standard
5076	species	0.1284	TP	0.1284	0	Gold standard
5076.3	strain	0.1284	TP	0.1284	0	Gold standard
5094	genus	0.0667	TP	0.0667	0	Gold standard
5204	phylum	0.0013	TP	0.0013	0	Gold standard
526524	class	0.7205	TP	0.7205	0	Gold standard
526525	order	0.7205	TP	0.7205	0	Gold standard
532075.1	strain	0.0004	TP	0.0004	0	Gold standard
53346	species	0.0002	TP	0.0002	0	Gold standard
53346.8	strain	0.0002	TP	0.0002	0	Gold standard
539738	family	0.0014	TP	0.0014	0	Gold standard
543	family	0.6212	TP	0.6212	0	Gold standard
543314	family	0.0009	TP	0.0009	0	Gold standard
544	genus	0.1277	TP	0.1277	0	Gold standard
544644	species	0.0625	TP	0.0625	0	Gold standard
544644.1	strain	0.0625	TP	0.0625	0	Gold standard
547	genus	0.0005	TP	0.0005	0	Gold standard
5475	genus	0.1861	TP	0.1861	0	Gold standard
5480	species	0.1861	TP	0.1861	0	Gold standard
5480.3	strain	0.1861	TP	0.1861	0	Gold standard
5583	genus	0.0119	TP	0.0119	0	Gold standard
561	genus	0.1898	TP	0.1898	0	Gold standard
562	species	0.1898	TP	0.1898	0	Gold standard
562.22	strain	0.1717	TP	0.1717	0	Gold standard
562.23	strain	0.0002	TP	0.0002	0	Gold standard
562.32	strain	0.0002	TP	0.0002	0	Gold standard
562.4	strain	0.0044	TP	0.0044	0	Gold standard
562.42	strain	0.0106	TP	0.0106	0	Gold standard
562.77	strain	0.0019	TP	0.0019	0	Gold standard
562.85	strain	0.0002	TP	0.0002	0	Gold standard
570	genus	0.0017	TP	0.0017	0	Gold standard
572511	genus	1.9132	TP	1.9132	0	Gold standard
574697	genus	0.0625	TP	0.0625	0	Gold standard
57706	species	0.1277	TP	0.1277	0	Gold standard
57706.1	strain	0.1277	TP	0.1277	0	Gold standard
577309	genus	14.4335	TP	14.4335	0	Gold standard
57743.1	strain	0.0002	TP	0.0002	0	Gold standard
580596	genus	0.2235	TP	0.2235	0	Gold standard
581037.1	strain	0.4869	TP	0.4869	0	Gold standard
585543	species	0.0002	TP	0.0002	0	Gold standard
585543.2	strain	0.0002	TP	0.0002	0	Gold standard
586418	genus	0.7988	TP	0.7988	0	Gold standard
590	genus	0.3015	TP	0.3015	0	Gold standard
5970	species	0.0119	TP	0.0119	0	Gold standard
5970.1	strain	0.0119	TP	0.0119	0	Gold standard
60172	species	0.0059	TP	0.0059	0	Gold standard
60172.2	strain	0.0059	TP	0.0059	0	Gold standard
61170	genus	0.0012	TP	0.0012	0	Gold standard
626935	species	0.5344	TP	0.5344	0	Gold standard
626935.1	strain	0.5344	TP	0.5344	0	Gold standard
626937	species	0.086	TP	0.086	0	Gold standard
626937.2	strain	0.086	TP	0.086	0	Gold standard
626940	species	2.009	TP	2.009	0	Gold standard
626940.1	strain	2.009	TP	2.009	0	Gold standard
641	family	0.0028	TP	0.0028	0	Gold standard
642	genus	0.0007	TP	0.0007	0	Gold standard
649756	species	0.4707	TP	0.4707	0	Gold standard
649756.2	strain	0.4707	TP	0.4707	0	Gold standard
662	genus	0.0028	TP	0.0028	0	Gold standard
665033.1	strain	0.5933	TP	0.5933	0	Gold standard
665942	species	0.1837	TP	0.1837	0	Gold standard
665942.1	strain	0.1837	TP	0.1837	0	Gold standard
666	species	0.0007	TP	0.0007	0	Gold standard
666.4	strain	0.0007	TP	0.0007	0	Gold standard
670	species	0.0021	TP	0.0021	0	Gold standard
670.11	strain	0.0005	TP	0.0005	0	Gold standard
670.13	strain	0.0002	TP	0.0002	0	Gold standard
670.4	strain	0.0005	TP	0.0005	0	Gold standard
670.6	strain	0.0009	TP	0.0009	0	Gold standard
680277	genus	0.9881	TP	0.9881	0	Gold standard
682382	species	0.1112	TP	0.1112	0	Gold standard
682382.1	strain	0.1112	TP	0.1112	0	Gold standard
683174	species	0.0003	TP	0.0003	0	Gold standard
683174.1	strain	0.0003	TP	0.0003	0	Gold standard
687329	family	0.0758	TP	0.0758	0	Gold standard
698487.1	strain	0.1196	TP	0.1196	0	Gold standard
72274	order	0.0005	TP	0.0005	0	Gold standard
72294	family	0.0007	TP	0.0007	0	Gold standard
742823	strain	0.1546	TP	0.1546	0	Gold standard
742914	genus	0.1413	TP	0.1413	0	Gold standard
746128	species	0.491	TP	0.491	0	Gold standard
746128.4	strain	0.0523	TP	0.0523	0	Gold standard
746128.9	strain	0.4387	TP	0.4387	0	Gold standard
762660	species	0.0563	TP	0.0563	0	Gold standard
762660.1	strain	0.0563	TP	0.0563	0	Gold standard
762982	strain	14.4335	TP	14.4335	0	Gold standard
766764	family	0.1861	TP	0.1861	0	Gold standard
76857	species	0.0014	TP	0.0014	0	Gold standard
76857.2	strain	0.0014	TP	0.0014	0	Gold standard
76860	species	0.0009	TP	0.0009	0	Gold standard
76860.1	strain	0.0009	TP	0.0009	0	Gold standard
7711	phylum	0.001	TP	0.001	0	Gold standard
80840	order	0.1565	TP	0.1565	0	Gold standard
80864	family	0.0019	TP	0.0019	0	Gold standard
815	family	3.0668	TP	3.0668	0	Gold standard
816	genus	3.0375	TP	3.0375	0	Gold standard
817	species	0.1206	TP	0.1206	0	Gold standard
817.9	strain	0.1206	TP	0.1206	0	Gold standard
818	species	1.7972	TP	1.7972	0	Gold standard
818.15	strain	0.4522	TP	0.4522	0	Gold standard
818.2	strain	1.3321	TP	1.3321	0	Gold standard
818.6	strain	0.0129	TP	0.0129	0	Gold standard
81852	family	0.293	TP	0.293	0	Gold standard
820	species	0.0157	TP	0.0157	0	Gold standard
820.11	strain	0.0002	TP	0.0002	0	Gold standard
820.2	strain	0.0155	TP	0.0155	0	Gold standard
821	species	0.0293	TP	0.0293	0	Gold standard
821.4	strain	0.0293	TP	0.0293	0	Gold standard
823	species	0.1703	TP	0.1703	0	Gold standard
823.6	strain	0.1696	TP	0.1696	0	Gold standard
823.8	strain	0.0007	TP	0.0007	0	Gold standard
841	genus	0.4004	TP	0.4004	0	Gold standard
84107	family	0.5344	TP	0.5344	0	Gold standard
84108	genus	0.0002	TP	0.0002	0	Gold standard
84109	species	0.0002	TP	0.0002	0	Gold standard
84109.1	strain	0.0002	TP	0.0002	0	Gold standard
84111	genus	0.0157	TP	0.0157	0	Gold standard
84642	family	0.0007	TP	0.0007	0	Gold standard
848	genus	0.0014	TP	0.0014	0	Gold standard
84998	class	0.5506	TP	0.5506	0	Gold standard
84999	order	0.5346	TP	0.5346	0	Gold standard
85004	order	0.1795	TP	0.1795	0	Gold standard
85009	order	0.0005	TP	0.0005	0	Gold standard
853	species	4.0658	TP	4.0658	0	Gold standard
853.1	strain	1.2049	TP	1.2049	0	Gold standard
853.2	strain	2.0357	TP	2.0357	0	Gold standard
853.4	strain	0.8252	TP	0.8252	0	Gold standard
864178	species	0.8718	TP	0.8718	0	Gold standard
864178.1	strain	0.8718	TP	0.8718	0	Gold standard
872	genus	0.1837	TP	0.1837	0	Gold standard
88431	species	0.6996	TP	0.6996	0	Gold standard
88431.4	strain	0.6996	TP	0.6996	0	Gold standard
89153	species	0.6726	TP	0.6726	0	Gold standard
89153.1	strain	0.6726	TP	0.6726	0	Gold standard
90371.3	strain	0.1192	TP	0.1192	0	Gold standard
904	genus	0.0019	TP	0.0019	0	Gold standard
906	genus	0.0005	TP	0.0005	0	Gold standard
907	species	0.0005	TP	0.0005	0	Gold standard
907.1	strain	0.0005	TP	0.0005	0	Gold standard
909656	genus	0.0293	TP	0.0293	0	Gold standard
909929	order	0.0009	TP	0.0009	0	Gold standard
909930	family	2.0109	TP	2.0109	0	Gold standard
909932	class	2.0976	TP	2.0976	0	Gold standard
91061	class	3.6003	TP	3.6003	0	Gold standard
91347	order	0.6212	TP	0.6212	0	Gold standard
936595	species	0.0005	TP	0.0005	0	Gold standard
936595.1	strain	0.0005	TP	0.0005	0	Gold standard
9443	order	0.001	TP	0.001	0	Gold standard
946234	genus	0.0054	TP	0.0054	0	Gold standard
948870.1	strain	0.6551	TP	0.6551	0	Gold standard
9604	family	0.001	TP	0.001	0	Gold standard
9605	genus	0.001	TP	0.001	0	Gold standard
9606	species	0.001	TP	0.001	0	Gold standard
9606.1	strain	0.001	TP	0.001	0	Gold standard
976	phylum	17.7348	TP	17.7348	0	Gold standard
990719	family	0.086	TP	0.086	0	Gold standard
990721	genus	0.086	TP	0.086	0	Gold standard
995019	family	0.1546	TP	0.1546	0	Gold standard
100883	genus	0.0023	TP	0.0023	10	Gold standard
100884	species	0.0023	TP	0.0023	10	Gold standard
100884.1	strain	0.0023	TP	0.0023	10	Gold standard
100886	species	0.0037	TP	0.0037	10	Gold standard
100886.1	strain	0.0037	TP	0.0037	10	Gold standard
102106	genus	0.1256	TP	0.1256	10	Gold standard
10239	acellular root	48.0017	TP	48.0017	10	Gold standard
103621	species	0.0128	TP	0.0128	10	Gold standard
103621.1	strain	0.0128	TP	0.0128	10	Gold standard
1041524.1	strain	0.0048	TP	0.0048	10	Gold standard
10663	genus	1.8414	TP	1.8414	10	Gold standard
10677	species	0.0239	TP	0.0239	10	Gold standard
10752	species	0.0022	TP	0.0022	10	Gold standard
10780	family	0.2828	TP	0.2828	10	Gold standard
10841	family	1.9589	TP	1.9589	10	Gold standard
10843.1	strain	1.5412	TP	1.5412	10	Gold standard
10860	family	0.5453	TP	0.5453	10	Gold standard
10868.1	strain	0.1004	TP	0.1004	10	Gold standard
110456	genus	0.1212	TP	0.1212	10	Gold standard
1118059	strain	0.0008	TP	0.0008	10	Gold standard
1118062	strain	0.0008	TP	0.0008	10	Gold standard
1131492	family	0.965	TP	0.965	10	Gold standard
1141139.1	strain	0.8511	TP	0.8511	10	Gold standard
1147145.1	strain	0.0727	TP	0.0727	10	Gold standard
1147150.1	strain	0.2173	TP	0.2173	10	Gold standard
1150298	species	0.1041	TP	0.1041	10	Gold standard
1150298.2	strain	0.1041	TP	0.1041	10	Gold standard
1159022	strain	0.0003	TP	0.0003	10	Gold standard
1160721	species	0.1256	TP	0.1256	10	Gold standard
1160721.3	strain	0.1256	TP	0.1256	10	Gold standard
1168563.1	strain	0.1785	TP	0.1785	10	Gold standard
117743	class	0.0003	TP	0.0003	10	Gold standard
1196081	species	0.0267	TP	0.0267	10	Gold standard
1196081.1	strain	0.0267	TP	0.0267	10	Gold standard
1198980	genus	0.3552	TP	0.3552	10	Gold standard
12024.1	strain	0.3502	TP	0.3502	10	Gold standard
1204534.1	strain	0.4932	TP	0.4932	10	Gold standard
12058	family	1.8269	TP	1.8269	10	Gold standard
1208309	species	1.442	TP	1.442	10	Gold standard
