taxid	rank	pct	classification	pct_gs	sample	tool
1319815	strain	0.0008	TP	0.0008	1	Gold standard
1328	species	0.1097	TP	0.1097	1	Gold standard
1328.4	strain	0.1085	TP	0.1085	1	Gold standard
1328.5	strain	0.0014	TP	0.0014	1	Gold standard
1334	species	0.006	TP	0.006	1	Gold standard
1334.2	strain	0.006	TP	0.006	1	Gold standard
1348911	genus	0.0008	TP	0.0008	1	Gold standard
1350	genus	0.5143	TP	0.5143	1	Gold standard
1351	species	0.329	TP	0.329	1	Gold standard
1351.102	strain	0.0008	TP	0.0008	1	Gold standard
1351.14	strain	0.0004	TP	0.0004	1	Gold standard
1351.21	strain	0.0708	TP	0.0708	1	Gold standard
1351.24	strain	0.0008	TP	0.0008	1	Gold standard
1351.43	strain	0.0117	TP	0.0117	1	Gold standard
1351.67	strain	0.0409	TP	0.0409	1	Gold standard
1351.69	strain	0.1462	TP	0.1462	1	Gold standard
1351.71	strain	0.0004	TP	0.0004	1	Gold standard
1351.77	strain	0.0046	TP	0.0046	1	Gold standard
1351.80	strain	0.0317	TP	0.0317	1	Gold standard
1351.88	strain	0.0018	TP	0.0018	1	Gold standard
1351.97	strain	0.0185	TP	0.0185	1	Gold standard
1354	species	0.1847	TP	0.1847	1	Gold standard
1354.1	strain	0.0125	TP	0.0125	1	Gold standard
1354.6	strain	0.1643	TP	0.1643	1	Gold standard
1354.9	strain	0.0079	TP	0.0079	1	Gold standard
135623	order	0.0028	TP	0.0028	1	Gold standard
135624	order	0.0008	TP	0.0008	1	Gold standard
135858	genus	2.7561	TP	2.7561	1	Gold standard
1378	genus	0.0075	TP	0.0075	1	Gold standard
1385	order	0.0075	TP	0.0075	1	Gold standard
1392389	genus	0.0079	TP	0.0079	1	Gold standard
1407607	genus	0.3443	TP	0.3443	1	Gold standard
1414721	species	0.0004	TP	0.0004	1	Gold standard
1414721.1	strain	0.0004	TP	0.0004	1	Gold standard
1432051	genus	0.0093	TP	0.0093	1	Gold standard
1468449	species	0.0036	TP	0.0036	1	Gold standard
1468449.1	strain	0.0036	TP	0.0036	1	Gold standard
147545	class	1.6207	TP	1.6207	1	Gold standard
1485	genus	8.6536	TP	8.6536	1	Gold standard
149539.12	strain	0.0093	TP	0.0093	1	Gold standard
1496	species	6.0835	TP	6.0835	1	Gold standard
1496.16	strain	1.6507	TP	1.6507	1	Gold standard
1496.20	strain	0.026	TP	0.026	1	Gold standard
1496.29	strain	0.0395	TP	0.0395	1	Gold standard
1496.30	strain	0.0103	TP	0.0103	1	Gold standard
1496.32	strain	0.0004	TP	0.0004	1	Gold standard
1496.34	strain	0.0046	TP	0.0046	1	Gold standard
1496.7	strain	4.352	TP	4.352	1	Gold standard
1501226	genus	0.2899	TP	0.2899	1	Gold standard
1501392	species	0.0008	TP	0.0008	1	Gold standard
1502	species	0.0292	TP	0.0292	1	Gold standard
1502.9	strain	0.0292	TP	0.0292	1	Gold standard
1505657	genus	0.028	TP	0.028	1	Gold standard
1506553	genus	2.1459	TP	2.1459	1	Gold standard
154046	species	0.0004	TP	0.0004	1	Gold standard
154046.1	strain	0.0004	TP	0.0004	1	Gold standard
154288	species	0.1323	TP	0.1323	1	Gold standard
154288.2	strain	0.1323	TP	0.1323	1	Gold standard
1547	species	0.0024	TP	0.0024	1	Gold standard
1547.1	strain	0.0024	TP	0.0024	1	Gold standard
155616	class	0.1226	TP	0.1226	1	Gold standard
1561	species	0.0641	TP	0.0641	1	Gold standard
1561.1	strain	0.0641	TP	0.0641	1	Gold standard
1573534	genus	0.0024	TP	0.0024	1	Gold standard
1573535	genus	0.0018	TP	0.0018	1	Gold standard
1578	genus	0.0153	TP	0.0153	1	Gold standard
1579	species	0.0004	TP	0.0004	1	Gold standard
1579.2	strain	0.0004	TP	0.0004	1	Gold standard
158846	genus	0.0004	TP	0.0004	1	Gold standard
1596	species	0.0107	TP	0.0107	1	Gold standard
1596.4	strain	0.0107	TP	0.0107	1	Gold standard
1597	species	0.0256	TP	0.0256	1	Gold standard
1597.2	strain	0.0256	TP	0.0256	1	Gold standard
1623	species	0.0008	TP	0.0008	1	Gold standard
1623.1	strain	0.0008	TP	0.0008	1	Gold standard
1643822	order	0.0437	TP	0.0437	1	Gold standard
1643824	family	0.0028	TP	0.0028	1	Gold standard
1643826	family	0.0437	TP	0.0437	1	Gold standard
1647988	family	0.0004	TP	0.0004	1	Gold standard
1649459	genus	0.0004	TP	0.0004	1	Gold standard
1654	genus	0.0139	TP	0.0139	1	Gold standard
1678	genus	0.6883	TP	0.6883	1	Gold standard
1680	species	0.006	TP	0.006	1	Gold standard
1680.2	strain	0.006	TP	0.006	1	Gold standard
1681	species	0.1978	TP	0.1978	1	Gold standard
1681.13	strain	0.1214	TP	0.1214	1	Gold standard
1681.21	strain	0.0764	TP	0.0764	1	Gold standard
1683	species	0.0018	TP	0.0018	1	Gold standard
1683.3	strain	0.0018	TP	0.0018	1	Gold standard
1685	species	0.4393	TP	0.4393	1	Gold standard
1685.1	strain	0.4157	TP	0.4157	1	Gold standard
1685.2	strain	0.0238	TP	0.0238	1	Gold standard
169435	species	0.0121	TP	0.0121	1	Gold standard
169435.2	strain	0.0121	TP	0.0121	1	Gold standard
171549	order	26.8237	TP	26.8237	1	Gold standard
171550	family	0.222	TP	0.222	1	Gold standard
171552	family	14.6069	TP	14.6069	1	Gold standard
1730	genus	0.0256	TP	0.0256	1	Gold standard
1735	species	0.0018	TP	0.0018	1	Gold standard
1735.1	strain	0.0018	TP	0.0018	1	Gold standard
1759442	family	0.1226	TP	0.1226	1	Gold standard
1760	class	0.7028	TP	0.7028	1	Gold standard
1766253	genus	0.7032	TP	0.7032	1	Gold standard
1776384	species	0.0175	TP	0.0175	1	Gold standard
1776384.1	strain	0.0175	TP	0.0175	1	Gold standard
1783272	kingdom	68.005	TP	68.005	1	Gold standard
1796635	species	0.2863	TP	0.2863	1	Gold standard
1796635.3	strain	0.2863	TP	0.2863	1	Gold standard
180162	genus	0.0008	TP	0.0008	1	Gold standard
1838142	genus	0.1226	TP	0.1226	1	Gold standard
1843488	order	4.1959	TP	4.1959	1	Gold standard
1843489	order	0.0018	TP	0.0018	1	Gold standard
1843491	family	0.0004	TP	0.0004	1	Gold standard
1851469	order	0.1226	TP	0.1226	1	Gold standard
1853231	family	0.4207	TP	0.4207	1	Gold standard
186801	class	58.342	TP	58.342	1	Gold standard
186802	order	27.2211	TP	27.2211	1	Gold standard
186803	family	24.2773	TP	24.2773	1	Gold standard
186804	family	6.4029	TP	6.4029	1	Gold standard
186806	family	0.0256	TP	0.0256	1	Gold standard
186826	order	1.2126	TP	1.2126	1	Gold standard
1870884	genus	6.0835	TP	6.0835	1	Gold standard
187327	species	0.0163	TP	0.0163	1	Gold standard
187327.1	strain	0.0163	TP	0.0163	1	Gold standard
188913	species	0.0008	TP	0.0008	1	Gold standard
189330	genus	3.3756	TP	3.3756	1	Gold standard
1912855	species	9.6364	TP	9.6364	1	Gold standard
1912855.1	strain	9.6364	TP	9.6364	1	Gold standard
191303	genus	0.1323	TP	0.1323	1	Gold standard
1918536	genus	0.2863	TP	0.2863	1	Gold standard
1926556	genus	0.0175	TP	0.0175	1	Gold standard
192955.2	strain	0.025	TP	0.025	1	Gold standard
194	genus	0.0046	TP	0.0046	1	Gold standard
194924	family	0.8252	TP	0.8252	1	Gold standard
195	species	0.0008	TP	0.0008	1	Gold standard
195.7	strain	0.0008	TP	0.0008	1	Gold standard
197	species	0.0036	TP	0.0036	1	Gold standard
197.4	strain	0.0036	TP	0.0036	1	Gold standard
1982626	species	0.0056	TP	0.0056	1	Gold standard
1982626.3	strain	0.0056	TP	0.0056	1	Gold standard
2	domain	98.0001	TP	98.0001	1	Gold standard
2003188	species	0.0028	TP	0.0028	1	Gold standard
2003188.1	strain	0.0028	TP	0.0028	1	Gold standard
2005355	genus	9.6364	TP	9.6364	1	Gold standard
2005519	family	0.0008	TP	0.0008	1	Gold standard
2005525	family	0.7822	TP	0.7822	1	Gold standard
200643	class	26.8237	TP	26.8237	1	Gold standard
200940	phylum	0.8252	TP	0.8252	1	Gold standard
201174	phylum	1.0542	TP	1.0542	1	Gold standard
203490	class	0.1875	TP	0.1875	1	Gold standard
203491	order	0.1875	TP	0.1875	1	Gold standard
203492	family	0.1875	TP	0.1875	1	Gold standard
203494	class	0.0004	TP	0.0004	1	Gold standard
2037	order	0.0139	TP	0.0139	1	Gold standard
2041044	species	0.0238	TP	0.0238	1	Gold standard
2041044.1	strain	0.0238	TP	0.0238	1	Gold standard
2049	family	0.0139	TP	0.0139	1	Gold standard
206351	order	0.0056	TP	0.0056	1	Gold standard
207244	genus	4.6897	TP	4.6897	1	Gold standard
2082587	genus	0.0028	TP	0.0028	1	Gold standard
208479	species	0.0103	TP	0.0103	1	Gold standard
208479.1	strain	0.0014	TP	0.0014	1	Gold standard
208479.6	strain	0.0089	TP	0.0089	1	Gold standard
2109687	species	0.5375	TP	0.5375	1	Gold standard
2109687.1	strain	0.5375	TP	0.5375	1	Gold standard
213115	order	0.8252	TP	0.8252	1	Gold standard
213849	order	0.0046	TP	0.0046	1	Gold standard
214856	species	0.0032	TP	0.0032	1	Gold standard
214856.1	strain	0.0032	TP	0.0032	1	Gold standard
216572	family	18.0877	TP	18.0877	1	Gold standard
216816	species	0.0312	TP	0.0312	1	Gold standard
216816.18	strain	0.0004	TP	0.0004	1	Gold standard
216816.2	strain	0.0306	TP	0.0306	1	Gold standard
216851	genus	7.5919	TP	7.5919	1	Gold standard
225992	species	0.0284	TP	0.0284	1	Gold standard
225992.1	strain	0.0284	TP	0.0284	1	Gold standard
2292004	species	0.4463	TP	0.4463	1	Gold standard
2292004.1	strain	0.4463	TP	0.4463	1	Gold standard
2292244	species	0.0008	TP	0.0008	1	Gold standard
2292244.1	strain	0.0008	TP	0.0008	1	Gold standard
2293000	species	0.0014	TP	0.0014	1	Gold standard
2293000.1	strain	0.0014	TP	0.0014	1	Gold standard
2293016	species	2.5658	TP	2.5658	1	Gold standard
2293016.1	strain	2.5658	TP	2.5658	1	Gold standard
2293045	species	0.006	TP	0.006	1	Gold standard
2293045.1	strain	0.006	TP	0.006	1	Gold standard
2293107	species	0.0018	TP	0.0018	1	Gold standard
2293107.1	strain	0.0018	TP	0.0018	1	Gold standard
2302955	species	1.4777	TP	1.4777	1	Gold standard
2302955.1	strain	1.4777	TP	1.4777	1	Gold standard
2316020	genus	0.1038	TP	0.1038	1	Gold standard
239759	genus	0.222	TP	0.222	1	Gold standard
239934	genus	0.0004	TP	0.0004	1	Gold standard
244127	genus	0.0121	TP	0.0121	1	Gold standard
2584599	species	0.0004	TP	0.0004	1	Gold standard
2584599.1	strain	0.0004	TP	0.0004	1	Gold standard
2584638	species	0.0387	TP	0.0387	1	Gold standard
2584638.1	strain	0.0387	TP	0.0387	1	Gold standard
261299	species	0.028	TP	0.028	1	Gold standard
261299.5	strain	0.028	TP	0.028	1	Gold standard
2615184	species	0.0004	TP	0.0004	1	Gold standard
2615184.2	strain	0.0004	TP	0.0004	1	Gold standard
2652274	species	0.0093	TP	0.0093	1	Gold standard
2652274.1	strain	0.0093	TP	0.0093	1	Gold standard
2678885	genus	0.0056	TP	0.0056	1	Gold standard
2719313	genus	0.0103	TP	0.0103	1	Gold standard
27319	family	0.2171	TP	0.2171	1	Gold standard
2751153.1	strain	0.0008	TP	0.0008	1	Gold standard
2759	domain	2.0001	TP	2.0001	1	Gold standard
2759736	genus	0.0996	TP	0.0996	1	Gold standard
2763658	species	0.0008	TP	0.0008	1	Gold standard
2763658.1	strain	0.0008	TP	0.0008	1	Gold standard
2767887	genus	0.0008	TP	0.0008	1	Gold standard
2787121	species	9.9031	TP	9.9031	1	Gold standard
2787121.1	strain	9.9031	TP	9.9031	1	Gold standard
28026	species	0.0099	TP	0.0099	1	Gold standard
28026.19	strain	0.0004	TP	0.0004	1	Gold standard
28026.28	strain	0.0004	TP	0.0004	1	Gold standard
28026.31	strain	0.0046	TP	0.0046	1	Gold standard
28026.7	strain	0.0042	TP	0.0042	1	Gold standard
2810280	family	2.764	TP	2.764	1	Gold standard
2810281	family	0.1323	TP	0.1323	1	Gold standard
28116	species	1.1155	TP	1.1155	1	Gold standard
28116.11	strain	0.0206	TP	0.0206	1	Gold standard
28116.19	strain	1.0951	TP	1.0951	1	Gold standard
2817018	species	2.2775	TP	2.2775	1	Gold standard
2817018.1	strain	2.2775	TP	2.2775	1	Gold standard
2819760	species	0.0405	TP	0.0405	1	Gold standard
2819760.1	strain	0.0405	TP	0.0405	1	Gold standard
28216	class	0.9987	TP	0.9987	1	Gold standard
283	genus	0.0284	TP	0.0284	1	Gold standard
28568	family	0.2177	TP	0.2177	1	Gold standard
28901	species	0.9302	TP	0.9302	1	Gold standard
28901.5	strain	0.0024	TP	0.0024	1	Gold standard
28901.8	strain	0.0008	TP	0.0008	1	Gold standard
28901.9	strain	0.0014	TP	0.0014	1	Gold standard
2916678	order	0.2546	TP	0.2546	1	Gold standard
2922858	species	0.0024	TP	0.0024	1	Gold standard
2922858.1	strain	0.0024	TP	0.0024	1	Gold standard
292800	species	0.0409	TP	0.0409	1	Gold standard
292800.3	strain	0.0409	TP	0.0409	1	Gold standard
29363	species	5.9868	TP	5.9868	1	Gold standard
29363.1	strain	5.9868	TP	5.9868	1	Gold standard
29391	species	0.0075	TP	0.0075	1	Gold standard
29391.1	strain	0.0075	TP	0.0075	1	Gold standard
2944149	genus	0.0008	TP	0.0008	1	Gold standard
29465	genus	0.0014	TP	0.0014	1	Gold standard
29466	species	0.0014	TP	0.0014	1	Gold standard
29466.2	strain	0.0014	TP	0.0014	1	Gold standard
29547	phylum	0.0046	TP	0.0046	1	Gold standard
2981637	genus	0.0238	TP	0.0238	1	Gold standard
2981771	species	0.0238	TP	0.0238	1	Gold standard
2981771.1	strain	0.0238	TP	0.0238	1	Gold standard
2986997	species	0.2899	TP	0.2899	1	Gold standard
2986997.1	strain	0.2899	TP	0.2899	1	Gold standard
301301	species	1.3878	TP	1.3878	1	Gold standard
301301.1	strain	1.3878	TP	1.3878	1	Gold standard
3025755	genus	0.0024	TP	0.0024	1	Gold standard
3031449	class	0.8252	TP	0.8252	1	Gold standard
3031852	class	0.0046	TP	0.0046	1	Gold standard
3082720	order	6.4206	TP	6.4206	1	Gold standard
3082768	order	0.4232	TP	0.4232	1	Gold standard
3085636	order	24.2773	TP	24.2773	1	Gold standard
3085642	family	0.4463	TP	0.4463	1	Gold standard
3086176	species	0.0008	TP	0.0008	1	Gold standard
3086176.1	strain	0.0008	TP	0.0008	1	Gold standard
3115229	genus	0.0004	TP	0.0004	1	Gold standard
3143214	species	0.0042	TP	0.0042	1	Gold standard
3143214.1	strain	0.0042	TP	0.0042	1	Gold standard
31953	family	0.6883	TP	0.6883	1	Gold standard
31977	family	0.0018	TP	0.0018	1	Gold standard
31979	family	8.6536	TP	8.6536	1	Gold standard
32066	phylum	0.1875	TP	0.1875	1	Gold standard
32257	genus	0.0056	TP	0.0056	1	Gold standard
3239874	class	0.2546	TP	0.2546	1	Gold standard
328813	species	0.2187	TP	0.2187	1	Gold standard
328813.1	strain	0.2187	TP	0.2187	1	Gold standard
329854	species	0.0004	TP	0.0004	1	Gold standard
329854.5	strain	0.0004	TP	0.0004	1	Gold standard
33024	genus	4.1798	TP	4.1798	1	Gold standard
33038	species	0.1038	TP	0.1038	1	Gold standard
33038.18	strain	0.1038	TP	0.1038	1	Gold standard
33208	kingdom	0.002	TP	0.002	1	Gold standard
3379134	kingdom	29.8077	TP	29.8077	1	Gold standard
3384189	kingdom	0.1875	TP	0.1875	1	Gold standard
33882	genus	0.0004	TP	0.0004	1	Gold standard
33958	family	0.1159	TP	0.1159	1	Gold standard
34395	order	0.0272	TP	0.0272	1	Gold standard
35832	genus	0.196	TP	0.196	1	Gold standard
35833	species	0.196	TP	0.196	1	Gold standard
36910	genus	0.2171	TP	0.2171	1	Gold standard
36911	species	0.2171	TP	0.2171	1	Gold standard
36911.1	strain	0.2171	TP	0.2171	1	Gold standard
375288	genus	0.7822	TP	0.7822	1	Gold standard
39483	species	0.0024	TP	0.0024	1	Gold standard
39483.5	strain	0.0024	TP	0.0024	1	Gold standard
39491	species	0.7032	TP	0.7032	1	Gold standard
39491.4	strain	0.7032	TP	0.7032	1	Gold standard
40520	species	1.3925	TP	1.3925	1	Gold standard
40520.4	strain	1.3925	TP	1.3925	1	Gold standard
40544	genus	0.9647	TP	0.9647	1	Gold standard
40545	species	0.9647	TP	0.9647	1	Gold standard
40674	class	0.002	TP	0.002	1	Gold standard
43219	family	0.0272	TP	0.0272	1	Gold standard
437897	species	0.0004	TP	0.0004	1	Gold standard
437897.3	strain	0.0004	TP	0.0004	1	Gold standard
454155	species	14.6069	TP	14.6069	1	Gold standard
459786	genus	0.5375	TP	0.5375	1	Gold standard
46503	species	0.0046	TP	0.0046	1	Gold standard
46503.2	strain	0.0046	TP	0.0046	1	Gold standard
4751	kingdom	1.9981	TP	1.9981	1	Gold standard
47715	species	0.074	TP	0.074	1	Gold standard
47715.5	strain	0.074	TP	0.074	1	Gold standard
481	family	0.0056	TP	0.0056	1	Gold standard
48461	order	0.0004	TP	0.0004	1	Gold standard
4890	phylum	1.8753	TP	1.8753	1	Gold standard
504	species	0.0056	TP	0.0056	1	Gold standard
504.1	strain	0.0056	TP	0.0056	1	Gold standard
5042	order	1.5935	TP	1.5935	1	Gold standard
5052	genus	0.9631	TP	0.9631	1	Gold standard
5061	species	0.4107	TP	0.4107	1	Gold standard
5061.1	strain	0.4107	TP	0.4107	1	Gold standard
5073	genus	0.4129	TP	0.4129	1	Gold standard
5076	species	0.4016	TP	0.4016	1	Gold standard
5076.3	strain	0.4016	TP	0.4016	1	Gold standard
5094	genus	0.2177	TP	0.2177	1	Gold standard
5204	phylum	0.1226	TP	0.1226	1	Gold standard
526524	class	3.1904	TP	3.1904	1	Gold standard
526525	order	3.1904	TP	3.1904	1	Gold standard
53346	species	0.0004	TP	0.0004	1	Gold standard
53346.8	strain	0.0004	TP	0.0004	1	Gold standard
539738	family	0.0075	TP	0.0075	1	Gold standard
543	family	1.1513	TP	1.1513	1	Gold standard
543314	family	0.0175	TP	0.0175	1	Gold standard
544	genus	0.0292	TP	0.0292	1	Gold standard
544644	species	0.4207	TP	0.4207	1	Gold standard
544644.1	strain	0.4207	TP	0.4207	1	Gold standard
5475	genus	0.0375	TP	0.0375	1	Gold standard
548	species	0.0004	TP	0.0004	1	Gold standard
548.5	strain	0.0004	TP	0.0004	1	Gold standard
5480	species	0.0375	TP	0.0375	1	Gold standard
5480.3	strain	0.0375	TP	0.0375	1	Gold standard
5583	genus	0.0272	TP	0.0272	1	Gold standard
561	genus	0.151	TP	0.151	1	Gold standard
562	species	0.151	TP	0.151	1	Gold standard
562.22	strain	0.0117	TP	0.0117	1	Gold standard
562.23	strain	0.0117	TP	0.0117	1	Gold standard
562.26	strain	0.0018	TP	0.0018	1	Gold standard
562.31	strain	0.0004	TP	0.0004	1	Gold standard
562.36	strain	0.0018	TP	0.0018	1	Gold standard
562.39	strain	0.0018	TP	0.0018	1	Gold standard
562.4	strain	0.0018	TP	0.0018	1	Gold standard
562.42	strain	0.1173	TP	0.1173	1	Gold standard
562.56	strain	0.0018	TP	0.0018	1	Gold standard
562.81	strain	0.0004	TP	0.0004	1	Gold standard
563192	strain	0.196	TP	0.196	1	Gold standard
570	genus	0.0004	TP	0.0004	1	Gold standard
572511	genus	1.3925	TP	1.3925	1	Gold standard
574697	genus	0.4207	TP	0.4207	1	Gold standard
57706	species	0.0292	TP	0.0292	1	Gold standard
57706.1	strain	0.0292	TP	0.0292	1	Gold standard
577309	genus	14.6069	TP	14.6069	1	Gold standard
57743.1	strain	0.0014	TP	0.0014	1	Gold standard
580596	genus	0.4463	TP	0.4463	1	Gold standard
585543	species	0.0014	TP	0.0014	1	Gold standard
585543.2	strain	0.0014	TP	0.0014	1	Gold standard
590	genus	0.9707	TP	0.9707	1	Gold standard
5970	species	0.0272	TP	0.0272	1	Gold standard
5970.1	strain	0.0272	TP	0.0272	1	Gold standard
60172	species	0.0113	TP	0.0113	1	Gold standard
60172.2	strain	0.0113	TP	0.0113	1	Gold standard
61170	genus	0.0036	TP	0.0036	1	Gold standard
626935	species	0.3048	TP	0.3048	1	Gold standard
626935.1	strain	0.3048	TP	0.3048	1	Gold standard
626937	species	0.4232	TP	0.4232	1	Gold standard
626937.2	strain	0.4232	TP	0.4232	1	Gold standard
626940	species	4.1798	TP	4.1798	1	Gold standard
626940.1	strain	4.1798	TP	4.1798	1	Gold standard
641	family	0.0028	TP	0.0028	1	Gold standard
642	genus	0.0008	TP	0.0008	1	Gold standard
649756	species	4.6897	TP	4.6897	1	Gold standard
649756.2	strain	4.6897	TP	4.6897	1	Gold standard
662	genus	0.0028	TP	0.0028	1	Gold standard
665942	species	0.6292	TP	0.6292	1	Gold standard
665942.1	strain	0.6292	TP	0.6292	1	Gold standard
666	species	0.0008	TP	0.0008	1	Gold standard
666.4	strain	0.0008	TP	0.0008	1	Gold standard
670	species	0.002	TP	0.002	1	Gold standard
670.11	strain	0.0004	TP	0.0004	1	Gold standard
670.13	strain	0.0004	TP	0.0004	1	Gold standard
670.4	strain	0.0004	TP	0.0004	1	Gold standard
670.9	strain	0.0004	TP	0.0004	1	Gold standard
72294	family	0.0046	TP	0.0046	1	Gold standard
74201	phylum	0.0004	TP	0.0004	1	Gold standard
742823	strain	0.9647	TP	0.9647	1	Gold standard
746128	species	0.5524	TP	0.5524	1	Gold standard
746128.4	strain	0.4627	TP	0.4627	1	Gold standard
746128.9	strain	0.0897	TP	0.0897	1	Gold standard
762982	strain	14.6069	TP	14.6069	1	Gold standard
766764	family	0.0375	TP	0.0375	1	Gold standard
76857	species	0.0014	TP	0.0014	1	Gold standard
76857.2	strain	0.0014	TP	0.0014	1	Gold standard
76859	species	0.1853	TP	0.1853	1	Gold standard
76859.5	strain	0.1853	TP	0.1853	1	Gold standard
76860	species	0.0075	TP	0.0075	1	Gold standard
76860.1	strain	0.0075	TP	0.0075	1	Gold standard
7711	phylum	0.002	TP	0.002	1	Gold standard
80840	order	0.9931	TP	0.9931	1	Gold standard
80864	family	0.0284	TP	0.0284	1	Gold standard
815	family	10.7911	TP	10.7911	1	Gold standard
816	genus	10.724	TP	10.724	1	Gold standard
817	species	0.7036	TP	0.7036	1	Gold standard
817.9	strain	0.7036	TP	0.7036	1	Gold standard
818	species	8.7735	TP	8.7735	1	Gold standard
818.15	strain	0.2629	TP	0.2629	1	Gold standard
818.2	strain	8.4213	TP	8.4213	1	Gold standard
818.6	strain	0.0893	TP	0.0893	1	Gold standard
81852	family	0.5143	TP	0.5143	1	Gold standard
820	species	0.1294	TP	0.1294	1	Gold standard
820.11	strain	0.0018	TP	0.0018	1	Gold standard
820.13	strain	0.0004	TP	0.0004	1	Gold standard
820.2	strain	0.127	TP	0.127	1	Gold standard
821	species	0.0669	TP	0.0669	1	Gold standard
821.4	strain	0.0669	TP	0.0669	1	Gold standard
823	species	0.7776	TP	0.7776	1	Gold standard
823.6	strain	0.7725	TP	0.7725	1	Gold standard
823.8	strain	0.005	TP	0.005	1	Gold standard
841	genus	1.3878	TP	1.3878	1	Gold standard
84107	family	0.3048	TP	0.3048	1	Gold standard
84108	genus	0.005	TP	0.005	1	Gold standard
84109	species	0.005	TP	0.005	1	Gold standard
84109.1	strain	0.005	TP	0.005	1	Gold standard
84111	genus	0.0387	TP	0.0387	1	Gold standard
84642	family	0.0008	TP	0.0008	1	Gold standard
848	genus	0.1867	TP	0.1867	1	Gold standard
84998	class	0.3514	TP	0.3514	1	Gold standard
84999	order	0.3076	TP	0.3076	1	Gold standard
85004	order	0.6883	TP	0.6883	1	Gold standard
85006	order	0.0004	TP	0.0004	1	Gold standard
85023	family	0.0004	TP	0.0004	1	Gold standard
853	species	3.8365	TP	3.8365	1	Gold standard
853.1	strain	1.137	TP	1.137	1	Gold standard
853.2	strain	1.9209	TP	1.9209	1	Gold standard
853.4	strain	0.7786	TP	0.7786	1	Gold standard
872	genus	0.6292	TP	0.6292	1	Gold standard
88431	species	3.3756	TP	3.3756	1	Gold standard
